gene_id	gene_name	gene_type	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000080546.12	SESN1	protein_coding	-0.3438489500542557	4.206096507559217	-4.069310904267646	5.1537913268153225e-5	0.014540270849695997	1.7103605881176183
ENSG00000136059.13	VILL	protein_coding	-0.6155033252910004	3.243625891445042	-4.052758556559203	5.525013221637942e-5	0.014929669901761535	1.6315798900453826
ENSG00000108551.4	RASD1	protein_coding	0.9596204443766027	4.411162582609606	4.049757814097437	5.594972652161371e-5	0.014929669901761535	1.6376639936428257
ENSG00000116604.16	MEF2D	protein_coding	0.2550701145517635	6.30882924953748	4.044945606852547	5.708922475110846e-5	0.014929669901761535	1.6009392903962443
ENSG00000081791.7	KIAA0141	protein_coding	-0.2401991919375842	5.501499252054316	-4.0428157548602695	5.760055831270604e-5	0.014929669901761535	1.5964229338822813
ENSG00000204842.13	ATXN2	protein_coding	0.21918981849701788	5.442034812921419	4.032174052797826	6.0221172954013875e-5	0.014929669901761535	1.5620151435979066
ENSG00000144029.10	MRPS5	protein_coding	0.22550380733007733	5.784666616456013	4.030596660569451	6.06191136800592e-5	0.014929669901761535	1.552892064048394
ENSG00000148498.14	PARD3	protein_coding	0.36290856634525165	6.247122356482882	4.02622687298305	6.173457954210096e-5	0.014929669901761535	1.5348395577926546
ENSG00000161813.19	LARP4	protein_coding	0.2364386576014773	5.969706490613733	4.0254865483874465	6.192547847638646e-5	0.014929669901761535	1.5309073591750746
ENSG00000184304.13	PRKD1	protein_coding	-0.5205173622863318	2.869708985929679	-4.016079521782292	6.44004322268681e-5	0.015249102345147696	1.46177458546207
ENSG00000140391.13	TSPAN3	protein_coding	-0.31163091302071727	8.062456479914534	-4.007935526747205	6.661855893627562e-5	0.015497580552544117	1.471594874348094
ENSG00000134453.14	RBM17	protein_coding	0.21923840749408796	6.290228653472416	4.00010683682854	6.881893345294579e-5	0.01573343202734588	1.4335500197208804
ENSG00000164626.8	KCNK5	protein_coding	-0.6028072069028818	4.155513694199729	-3.992267229940767	7.109128779547662e-5	0.015977465697763052	1.4186135306710579
ENSG00000162896.5	PIGR	protein_coding	-1.3719766646819298	6.163339616814177	-3.9734085464965734	7.685232634734394e-5	0.01698436412276301	1.347278264045273
ENSG00000145824.11	CXCL14	protein_coding	-1.2661340681086377	5.368129193939907	-3.9630252389147356	8.021026930139243e-5	0.017435871654696126	1.3090623860368789
ENSG00000133943.19	C14orf159	protein_coding	-0.3432582388077734	5.112922546710849	-3.9488566160551506	8.501704842519196e-5	0.018182678421258796	1.253241573826215
ENSG00000111707.10	SUDS3	protein_coding	0.24347535669819823	6.0005766682658335	3.931468093311275	9.128915768075528e-5	0.018976959011918856	1.1820982556500246
ENSG00000139726.9	DENR	protein_coding	0.2146445810334676	6.410940877041669	3.930654298304134	9.159316566838663e-5	0.018976959011918856	1.1748569812228666
ENSG00000143569.17	UBAP2L	protein_coding	0.21320284828425531	7.688787178090027	3.9260762689360735	9.33213019975573e-5	0.01903754560750169	1.1600306113000185
ENSG00000136731.11	UGGT1	protein_coding	0.2427557012932229	6.941973995481207	3.8953822922934958	1.0572943466742444e-4	0.021242004601364363	1.0432435886873366
ENSG00000174514.11	MFSD4	protein_coding	-0.7480118442553673	3.562077815958259	-3.8806763830356212	1.122124099610813e-4	0.02220800829976027	1.0189103470585863
ENSG00000055163.17	CYFIP2	protein_coding	-0.5068372974729622	4.831656639026139	-3.8765141009327833	1.1411443739109875e-4	0.022252315291264257	0.9873816492871832
ENSG00000162736.14	NCSTN	protein_coding	0.23474433540343992	7.462486382617036	3.870708626321014	1.1681827688073242e-4	0.022449425383166837	0.9562396659679377
ENSG00000133703.10	KRAS	protein_coding	0.3409576977770523	6.155641917096321	3.8561721522949988	1.238564210255802e-4	0.02341243933932348	0.9053132561978483
ENSG00000151882.10	CCL28	protein_coding	-0.695385010142718	2.792371341799186	-3.8531666202985346	1.2536072346093266e-4	0.02341243933932348	0.9052537995287677
ENSG00000102962.4	CCL22	protein_coding	-0.6344140996109117	2.8268907186417844	-3.840974661799462	1.3164168883533696e-4	0.024068294307539803	0.8646564360227904
ENSG00000140450.8	ARRDC4	protein_coding	-0.45267786203907245	4.475633708339061	-3.8393463866941016	1.3250267605206679e-4	0.024068294307539803	0.8698592671995895
ENSG00000232629.7	HLA-DQB2	protein_coding	-0.7686371337488157	4.5176098474541435	-3.8306026202773324	1.3721778165385844e-4	0.024587943036894096	0.8257735986970118
ENSG00000116729.12	WLS	protein_coding	-0.5587667612719682	6.005499736160939	-3.8238032228527015	1.4099334953259868e-4	0.024652633531198256	0.7868061020124619
ENSG00000196233.10	LCOR	protein_coding	0.2897328758417296	4.695351840913629	3.820784500290392	1.427008156720014e-4	0.024652633531198256	0.8044721480828985
ENSG00000110328.5	GALNT18	protein_coding	-0.46024635379664475	4.8160467779731455	-3.819984950530721	1.4315631839383603e-4	0.024652633531198256	0.7940642969387612
ENSG00000119318.11	RAD23B	protein_coding	0.22655997545409168	7.6600655152512935	3.8121101489431855	1.47716466663131e-4	0.025036095013958454	0.7460794351968723
ENSG00000091262.13	ABCC6	protein_coding	-0.4866134772363698	3.0532894305742184	-3.807731870082148	1.5031076073252067e-4	0.025036095013958454	0.7632964836187366
ENSG00000121858.9	TNFSF10	protein_coding	-0.5946465647096324	7.19040540137779	-3.80135249005927	1.5416780295433735e-4	0.025036095013958454	0.7075080118776294
ENSG00000155097.10	ATP6V1C1	protein_coding	0.2250051275835965	6.261220442727786	3.8000491134198175	1.5496723558301818e-4	0.025036095013958454	0.7006442642100525
ENSG00000164342.11	TLR3	protein_coding	-0.47171530404421835	3.0969139425682104	-3.797511227537007	1.5653508874959675e-4	0.025036095013958454	0.7272533497112628
ENSG00000136754.15	ABI1	protein_coding	0.20845542744608592	6.429983893475716	3.7953368093196387	1.5789028338429443e-4	0.025036095013958454	0.6840030276875462
ENSG00000071539.12	TRIP13	protein_coding	0.5694613782562558	4.713913686539621	3.7864981518896985	1.6351362145586326e-4	0.025036095013958454	0.6893094987702986
ENSG00000146592.15	CREB5	protein_coding	-0.6262101772400482	3.02228801984951	-3.784619365586083	1.647330265793683e-4	0.025036095013958454	0.6564707010082254
ENSG00000145495.13	MARCH6	protein_coding	0.2722292367263151	7.581605153371069	3.783896224320616	1.652046535464025e-4	0.025036095013958454	0.6452864630011144
ENSG00000149043.15	SYT8	protein_coding	-0.9614022115787448	1.670020090408102	-3.7816640567162527	1.6666849487738977e-4	0.025036095013958454	0.5593146886275582
ENSG00000155666.10	KDM8	protein_coding	-0.2365200949006762	1.9973750710509772	-3.779345593848795	1.68201864570604e-4	0.025036095013958454	0.514944732540874
ENSG00000155016.16	CYP2U1	protein_coding	-0.33639761399360035	2.930695840568281	-3.777443195517211	1.694699796351613e-4	0.025036095013958454	0.6398796403485605
ENSG00000183019.6	MCEMP1	protein_coding	-0.7601966011170106	1.3289204832813395	-3.7681028906798457	1.758278835368651e-4	0.025036095013958454	0.5199406948278362
ENSG00000029993.13	HMGB3	protein_coding	0.5602244906324869	7.24026223079784	3.767604868496366	1.7617311721335408e-4	0.025036095013958454	0.5872803464288117
ENSG00000158859.9	ADAMTS4	protein_coding	0.6847561459118363	4.2104329815904	3.766457646316562	1.7697081371519842e-4	0.025036095013958454	0.6185294325048236
ENSG00000135537.15	LACE1	protein_coding	-0.225273309372545	2.0140460170387113	-3.760246078805481	1.8134930950366022e-4	0.025036095013958454	0.4552554488657048
ENSG00000139697.10	SBNO1	protein_coding	0.23431795789816	5.85768341287959	3.759959619078548	1.8155367409281633e-4	0.025036095013958454	0.5682334635307926
ENSG00000107929.13	LARP4B	protein_coding	0.24838226925641815	6.506132167953713	3.7540571304460095	1.858131856485969e-4	0.025036095013958454	0.5364508749159533
ENSG00000176102.10	CSTF3	protein_coding	0.20385627427339306	5.017210630922301	3.7522969414712457	1.8710152491220692e-4	0.025036095013958454	0.5601624567827814
ENSG00000164010.12	ERMAP	protein_coding	-0.2769532769544299	3.989503730177196	-3.7512850961813786	1.8784592978755545e-4	0.025036095013958454	0.5689849864992711
ENSG00000025423.10	HSD17B6	protein_coding	-0.6248885118107023	2.7098004199059775	-3.7503629570568506	1.885267667136554e-4	0.025036095013958454	0.5615262318474743
ENSG00000158417.9	EIF5B	protein_coding	0.25853280190435457	7.332622699982533	3.747866048213905	1.9038197496523522e-4	0.025036095013958454	0.5154489700797411
ENSG00000160714.8	UBE2Q1	protein_coding	0.19149649557158396	6.822955200010764	3.7476669298140566	1.9053065796821714e-4	0.025036095013958454	0.5134395655579178
ENSG00000158850.13	B4GALT3	protein_coding	0.23972140017691276	6.067799717230595	3.747113103784199	1.9094477858060292e-4	0.025036095013958454	0.51660453840638
ENSG00000142961.13	MOB3C	protein_coding	-0.2819510515550389	4.756787637463081	-3.7441032711687514	1.932102226401065e-4	0.025036095013958454	0.5312850846513966
ENSG00000127314.16	RAP1B	protein_coding	-0.26890194694019914	5.778340529632865	-3.742439380425985	1.944734378912308e-4	0.025036095013958454	0.5009387762759623
ENSG00000183340.6	JRKL	protein_coding	0.2626385591291702	4.1298471216654775	3.737534302736293	1.9824273445071002e-4	0.025275948642465528	0.522176828694052
ENSG00000198551.8	ZNF627	protein_coding	-0.24749650309302734	3.918530826027663	-3.72977752579996	2.043440617540754e-4	0.025805735798657522	0.49523622303284753
ENSG00000178878.11	APOLD1	protein_coding	0.42110566832253044	3.9676511829694023	3.721576666770195	2.1098661349327398e-4	0.026393231084158614	0.4671539206164832
ENSG00000186314.10	PRELID2	protein_coding	-0.4148750676498471	1.9572570050183395	-3.7188920825195813	2.1320485249008266e-4	0.02641820524321956	0.30771875344942945
ENSG00000061676.13	NCKAP1	protein_coding	0.233983662595308	7.79762691985803	3.7132585492997356	2.1793129156304442e-4	0.02641820524321956	0.39821632172468036
ENSG00000172936.11	MYD88	protein_coding	-0.23173511885659318	6.052248125008645	-3.71300154166146	2.1814924976257713e-4	0.02641820524321956	0.3926933478658352
ENSG00000154556.16	SORBS2	protein_coding	-0.6003973066440589	3.6031275678171357	-3.71040378320483	2.2036384718806292e-4	0.02641820524321956	0.419530378519819
ENSG00000075568.15	TMEM131	protein_coding	0.21894667105589033	6.496167607906266	3.7089323061770205	2.2162764887043623e-4	0.02641820524321956	0.3785131261098007
ENSG00000100228.11	RAB36	protein_coding	-0.4870019094360242	3.2651836591769645	-3.707181547876949	2.231401951161833e-4	0.02641820524321956	0.41455200346000254
ENSG00000158270.11	COLEC12	protein_coding	-0.5762028648314489	4.380622287664537	-3.7019005484436183	2.277616643493936e-4	0.026487581745000186	0.37992774480743474
ENSG00000122694.14	GLIPR2	protein_coding	-0.4073405247469366	4.700644431698748	-3.701654277048878	2.2797936063135532e-4	0.026487581745000186	0.3779744384576107
ENSG00000172123.11	SLFN12	protein_coding	-0.4056137895587962	2.4325861551624084	-3.6965996214877386	2.3249096816527158e-4	0.026487581745000186	0.33907412619224964
ENSG00000145919.9	BOD1	protein_coding	-0.24395956649666195	5.285303024790037	-3.694314170780822	2.3455831717976834e-4	0.026487581745000186	0.3457846939528375
ENSG00000171557.15	FGG	protein_coding	1.8881664356059735	3.247221104587826	3.691972633637492	2.3669431387655002e-4	0.026487581745000186	0.358720877405049
ENSG00000145016.12	KIAA0226	protein_coding	0.251950829938762	5.380877270952493	3.691404057958965	2.3721573172918182e-4	0.026487581745000186	0.3391648893402719
ENSG00000113460.11	BRIX1	protein_coding	0.3356366364802792	5.70233618936899	3.690161067555377	2.3835939063419407e-4	0.026487581745000186	0.3334783006047992
ENSG00000171105.12	INSR	protein_coding	0.3392686633649745	5.96462560558631	3.68842666399929	2.3996385527718978e-4	0.026487581745000186	0.3129903294897005
ENSG00000103852.11	TTC23	protein_coding	-0.2793984047147991	3.877650174163988	-3.686557680216269	2.417041773110877e-4	0.026487581745000186	0.3493403629915939
ENSG00000232434.2	C9orf172	protein_coding	0.4413541458956827	1.8883030914481287	3.684320424919902	2.438030165948924e-4	0.02649859016433011	0.17258739642782128
ENSG00000183196.7	CHST6	protein_coding	-0.7045200098787514	2.753184407154817	-3.6797748182188124	2.4812025278477716e-4	0.026595318544648253	0.31156667962178197
ENSG00000119946.10	CNNM1	protein_coding	-1.0285817721220474	0.6731356826783259	-3.679165554728775	2.4870433631496105e-4	0.026595318544648253	0.008507952609865477
ENSG00000111696.10	NT5DC3	protein_coding	0.39427388504736904	4.067591927634248	3.6746646051299816	2.53059462899699e-4	0.026629821038607403	0.3081739781045947
ENSG00000123066.6	MED13L	protein_coding	0.2838790619827849	6.548976665141103	3.6742948114749985	2.5342044285217114e-4	0.026629821038607403	0.25916493161015275
ENSG00000184898.6	RBM43	protein_coding	-0.28288357581350654	3.413198193886398	-3.672629739499057	2.5505183046026697e-4	0.026629821038607403	0.3022175658369459
ENSG00000126016.12	AMOT	protein_coding	-0.6903749848358393	3.8641616156345338	-3.667495440265631	2.601445936378757e-4	0.026949353997173686	0.27774737125283
ENSG00000183087.13	GAS6	protein_coding	-0.4723796213689143	6.3942088200875435	-3.664758663864399	2.628981034100313e-4	0.027023479466798568	0.22594855971057193
ENSG00000132274.14	TRIM22	protein_coding	-0.4641409337965856	5.838876466157545	-3.6605267870262814	2.672097975199801e-4	0.02725539934703797	0.2122798701182118
ENSG00000165119.17	HNRNPK	protein_coding	0.12417269135263313	9.161131447915125	3.6578148140840345	2.700077404183421e-4	0.027330554488146686	0.22525492349872245
ENSG00000138835.21	RGS3	protein_coding	-0.2888918779858793	5.574814572113331	-3.6511957956370935	2.769525201264544e-4	0.027533432395925685	0.1823412497056589
ENSG00000086062.11	B4GALT1	protein_coding	0.3192699962027578	8.127051652540608	3.6498445699526143	2.783907055439674e-4	0.027533432395925685	0.18448996466084555
ENSG00000122218.13	COPA	protein_coding	0.2052926272017152	8.331219767574673	3.648873017531337	2.794291129433201e-4	0.027533432395925685	0.18484517966237313
ENSG00000182621.15	PLCB1	protein_coding	0.5839869398090665	4.209341370971174	3.6458149421718784	2.8272140593011655e-4	0.027533432395925685	0.2123461920646479
ENSG00000160307.8	S100B	protein_coding	-0.6621909329063916	2.008161924808992	-3.643543758692226	2.8519006376820355e-4	0.027533432395925685	0.15668715929713706
ENSG00000038274.15	MAT2B	protein_coding	-0.23222277960609963	6.202328912119054	-3.6427311175286494	2.8607826627137614e-4	0.027533432395925685	0.149140109898382
ENSG00000148835.10	TAF5	protein_coding	0.26033431472024116	2.6721830139726066	3.641434810846972	2.8750048248456114e-4	0.027533432395925685	0.11125879571282038
ENSG00000048991.15	R3HDM1	protein_coding	0.23042859187478776	5.306364674095605	3.640415494657388	2.886234617672451e-4	0.027533432395925685	0.1709432102501678
ENSG00000120539.13	MASTL	protein_coding	0.3232833078094488	4.245121816759801	3.637683803380286	2.916532945558142e-4	0.027623733470072114	0.186399960124513
ENSG00000203668.1	CHML	protein_coding	0.45961097660917616	4.8548305473666025	3.6309308480413036	2.992718595732639e-4	0.028144289772634605	0.15058739912416552
ENSG00000165609.11	NUDT5	protein_coding	0.2569627586337568	5.9558913340506	3.6233882771401675	3.0800183259663364e-4	0.028667077715672798	0.09027923600800314
ENSG00000090432.6	MUL1	protein_coding	-0.205893864169861	5.168103081819158	-3.6224071957719577	3.0915475967882426e-4	0.028667077715672798	0.09739329277886988
ENSG00000011347.8	SYT7	protein_coding	0.7460954543316611	4.796857989516886	3.6174918162241934	3.149923108980958e-4	0.028813274703735528	0.10493765115968934
ENSG00000137501.15	SYTL2	protein_coding	-0.44160059468334817	4.466032535280656	-3.615215117723478	3.1773102495591247e-4	0.028813274703735528	0.08030950276971804
ENSG00000124207.15	CSE1L	protein_coding	0.2693924144902572	6.9678799259890045	3.6125218256935163	3.20999702486302e-4	0.028813274703735528	0.047928670514957084
ENSG00000132256.17	TRIM5	protein_coding	-0.2640689622848825	4.644798775275626	-3.611962213111199	3.216828132862054e-4	0.028813274703735528	0.07441478662074719
ENSG00000144642.19	RBMS3	protein_coding	-0.43776190622965777	3.3885896339260615	-3.6115775479683863	3.22153158565344e-4	0.028813274703735528	0.1002132094690289
ENSG00000177352.9	CCDC71	protein_coding	-0.17871869989411746	4.274550026030538	-3.6096259164681874	3.2454944681812356e-4	0.028813274703735528	0.08387898164656615
ENSG00000130513.6	GDF15	protein_coding	-0.709782077404553	4.688401329996304	-3.60849794681956	3.2594202153546977e-4	0.028813274703735528	0.04939045054055047
ENSG00000139263.10	LRIG3	protein_coding	-0.48829800710457977	5.58488073046893	-3.6017258293509373	3.3442126105258407e-4	0.028859565005701075	0.019247842123436776
ENSG00000197375.11	SLC22A5	protein_coding	-0.23860956736119332	3.7940713173005842	-3.598968329423819	3.3793275351184416e-4	0.028859565005701075	0.05781152086113828
ENSG00000169252.5	ADRB2	protein_coding	-0.5924854962750721	1.8189152481706732	-3.598803380380069	3.3814389673869557e-4	0.028859565005701075	-0.02115554441950973
ENSG00000019186.8	CYP24A1	protein_coding	1.4850294506262165	3.626290020397037	3.5968945770147513	3.4059627401610053e-4	0.028859565005701075	0.0400889679368186
ENSG00000103415.10	HMOX2	protein_coding	-0.25626187334016004	5.684961821355785	-3.595955950317151	3.4180829974212937e-4	0.028859565005701075	-0.0032948110005452946
ENSG00000115368.8	WDR75	protein_coding	0.21428540033777838	5.629054412769539	3.5947040945065587	3.43431081746416e-4	0.028859565005701075	0.006300512914564571
ENSG00000169442.7	CD52	protein_coding	-0.5210863196207588	4.456916000156961	-3.5924280162292375	3.464000768725301e-4	0.028859565005701075	0.009033169807493913
ENSG00000144381.15	HSPD1	protein_coding	0.29199435995230827	8.510679068875902	3.588629789626798	3.514082325350353e-4	0.028859565005701075	-0.020763755060237088
ENSG00000138449.9	SLC40A1	protein_coding	-0.5312814643184631	6.834069142773096	-3.588403523294838	3.517087070498782e-4	0.028859565005701075	-0.02904247524056114
ENSG00000134201.9	GSTM5	protein_coding	-0.5110890523269365	1.0033400244770154	-3.587995066440916	3.522517343939812e-4	0.028859565005701075	-0.17794537709309566
ENSG00000139514.11	SLC7A1	protein_coding	0.3737288661329622	6.08644322584738	3.5875923689672393	3.5278787379052845e-4	0.028859565005701075	-0.020392473084883456
ENSG00000120875.7	DUSP4	protein_coding	0.7708246210616074	4.733978127207069	3.5856781015880466	3.553469438128632e-4	0.028859565005701075	-0.005604850999119115
ENSG00000174501.13	ANKRD36C	protein_coding	-0.511781994105034	1.2626372247731876	-3.5831893563219586	3.587000063162798e-4	0.028859565005701075	-0.16843308887307717
ENSG00000161800.11	RACGAP1	protein_coding	0.3732370770693957	5.427845904525564	3.581230638921568	3.613597861129258e-4	0.028859565005701075	-0.021600444720760947
ENSG00000112787.11	FBRSL1	protein_coding	0.28359403324733484	5.928440073376433	3.5811252557867683	3.615034103076345e-4	0.028859565005701075	-0.04907867216037598
ENSG00000213463.4	SYNJ2BP	protein_coding	-0.19836889011570547	5.098385901975506	-3.5811129058972746	3.615202451813676e-4	0.028859565005701075	-0.04035459694216481
ENSG00000180596.7	HIST1H2BC	protein_coding	0.6640101687894102	1.7089797070514352	3.5796897866925987	3.634651098003076e-4	0.028859565005701075	-0.18986782084440357
ENSG00000181192.10	DHTKD1	protein_coding	0.2951858177971932	5.422721728642161	3.576444662341929	3.6793667815010933e-4	0.02898963820514714	-0.05513247674347266
ENSG00000179195.14	ZNF664	protein_coding	0.2458324136183929	7.246679908454802	3.573669890844973	3.7180094098585026e-4	0.02898963820514714	-0.08346320469222945
ENSG00000104129.8	DNAJC17	protein_coding	-0.2134103953160744	3.729861687042811	-3.573583257396566	3.7192220001156526e-4	0.02898963820514714	-0.024513550035200282
ENSG00000162819.10	BROX	protein_coding	0.20933838593180534	6.131590408974047	3.5722107090611437	3.738482754962414e-4	0.02898963820514714	-0.08677524290722882
ENSG00000107897.17	ACBD5	protein_coding	0.23804693585002573	5.189934664587934	3.569277636077899	3.7799556126976304e-4	0.029103995291598024	-0.0772396159181179
ENSG00000170365.8	SMAD1	protein_coding	-0.31601688302353126	4.442822814108479	-3.5680720001404964	3.7971275908344333e-4	0.029103995291598024	-0.054720468108100384
ENSG00000135338.12	LCA5	protein_coding	-0.36486898938903434	2.7969196619217738	-3.5619046659302787	3.8861178091198256e-4	0.029216109734815643	-0.07419917691280808
ENSG00000151320.9	AKAP6	protein_coding	-0.47070987478960696	2.3207558179723797	-3.5612435537357148	3.8957721853799e-4	0.029216109734815643	-0.09195980099964007
